"wallet_address","token_address","gross_profit","realized_profit","realized_profit_percent","unrealized_profit","unrealized_profit_percent","win_rate","wins","losses","trade_volume","trades","avg_trade_size","is_bot"
Gab3LmSQEwvCuW8gbALvRex88TbawKNzYJyer9zuJZ3D,"5jn7rnf7cdzcwsgqjmnszuux7gsrpwfjkkjhejhkgijc",357374.00,-51561.00,-20.77,0.00,0.00,15.79,3,16,854000.00,299,2900.00,0
GaR7iuujyg6k4gg5FyfDaznrSNicatMtQxnUMThRwfKi,dmafl613xtipua3jfnyczavwt7xsiyf9cr3qmrmzqhb6,19419.00,-1123.90,-16.09,0.00,0.00,0.00,0,5,32000.00,41,786.00,0
GarkQf6ZHvkfPwAEWDPQQE665w6m65yw2WmHZnBJwTBN,hqsunyltoccw42ghpj8miszn2ztggadfp44k8quylofh,5459.00,537.15,8.04,9779.40,146.44,75.00,3,1,15000.00,13,1100.00,0
gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,"8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr",832766.00,152905.00,11.05,5496.00,0.40,42.86,18,24,3500000.00,6100,570.00,1
GCvHhEUYQwTJ8jyf8Lc4bv8jBXyZU4LMMsZCobwEPzvM,"4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama",18734550.00,-83607.00,-0.23,-964816.00,-2.71,38.11,165,268,79000000.00,267000,297.00,1
GDeXeu2Ss3neEZKowADYfwkCjJhGV2i3tu6wwvUG57W1,"8n5vs5asyqxrkvl73k9m6hvtkzwmeubsdkzql2mbddy4",84363.00,84363.00,277.76,28337.00,93.30,100.00,1,0,136000.00,67,2000.00,0
GdPX7pAKSubNvNGTUoHHyvzL9h8PxJzbjsRrHv3uM5PM,"7cckzmrxbpfhwyzgpqpukl6beywaetsnhwnwe3jenevc",49703.00,-6130.70,-36.12,0.00,0.00,0.00,0,1,84000.00,17,4900.00,0
GdSmhYHGFjb1QRDJ3dtpbA9TYNJaqEJsZHuUxpksEKNN,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,610233.00,-11375.00,-12.42,-1429.50,-1.56,25.00,3,9,775000.00,67,12000.00,0
GEFxh7W6PGiJ5n9RWQzB7Rh1aFrcZVPTzp2vourDGUQ1,fkfrk3wdagxokysr1fpggcdeegkv1b1yynx9ykvpg3jg,39303.00,37001.00,38.62,28800.00,30.06,55.00,11,9,212000.00,216,981.00,0
GEY5xH8AiPQbaKCq9pfFUY8rZrhjqGTJpusvG3JumGEP,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,5519496.00,-168220.00,-0.21,-47129.00,-0.06,35.29,6,11,164000000.00,448000,367.00,1
GF8NKWTqqwGrAiQtEnW7inP1oG7JwkXsvaQp8dpqqDrQ,"4xxm4cdb6mescxm52xvyqknbzvdewwspdzrbctqvguar",2458299.00,0.00,0.00,0.00,0.00,0.00,0,0,2500000.00,4100,599.00,1
GhagZ1K81s17iXugjLbfBXgobdt9p8hJJnLK8mUjSTVK,"6wftd8otqyx98jokh7fw816vdwzb2cud8tclyjpfzggd",8335.70,-2511.10,-2.57,410.49,0.42,38.46,20,32,195000.00,982,198.00,0
GhEo7LimRFVkyqHjd1ngqeHDyTcSWsaSE1KXKQ3ryuPY,"6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l",177760.00,-15.17,-0.02,-2669.10,-3.43,12.50,1,7,259000.00,75,3500.00,0
GijFWw4oNyh9ko3FaZforNsi3jk6wDovARpkKahPD4o5,edpqmvu9okrtnkn8k3tvqwpew6uadexbemdpn7y3hvs2,136248.00,-1252.50,-0.35,-5844.90,-1.65,41.61,67,94,783000.00,1800,424.00,0
GjFgtNDkexaomaMLk7ErQNTf2EGkvP5xEtpyxXCARPp7,dmu6p74f6qkrdnd83ryxy5r6szbhgpxfzwbc5dthepff,11980.00,-9881.90,-3.07,6106.90,1.89,16.07,18,94,630000.00,775,813.00,0
GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,q2sphpduwfmg7m7wwrqklrn619caucfrsmhvjffodsp,3020149.00,424916.00,0.42,-46633.00,-0.05,55.93,33,26,202000000.00,415000,486.00,1
GJxZaS4C9CU4zpnzNjBCYVCgMpo2BoDjTDp9r5m73dis,"4bn7ow3iynapgdhwhs8zlvw8ytuutboqdn95rfeusr9d",121417.00,-21914.00,-7.42,698.80,0.24,23.53,4,13,677000.00,591,1100.00,0
GkCr2miyeWdibpUAv9VycjG4qFTcSbwmwaUfDrvDQX9o,ccyufsfkwbor2ak9zygfcj18eblqwrrnjebpbc6hkcm8,63061.00,15376.00,5.20,-18270.00,-6.18,32.63,31,64,598000.00,902,663.00,0
GkQeRYESWJ72dRWNcx6hdewnDqqKqmdq7gC5TYEEkcyj,"6hfajiuutxfzefmdkqsnbvfe6i95nh2wuvj5dwmf7gtw",32671.00,710.42,9.42,596.67,7.91,36.67,11,19,45000.00,142,317.00,0
GLLkuq5QCS4AWXpsD6B8FSFtV9UvkpiqJ1Z7kHmJ5UUV,fiovvnhbghitj5ozudrdzm4ci5reeugua9ds3cvaxsdd,6394.30,-143.69,-0.59,-964.48,-3.96,16.67,4,20,53000.00,380,140.00,0
GMGE1K1C89VLs4jcsh61Z6AJC4U3hRyUd94LQfxKcvwD,"4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama",620477.00,-2907.70,-9.03,-1021.40,-3.17,0.00,0,2,676000.00,25,27000.00,0
GnBHhzSuTSvUHg4CWxQDPcxQbPSYUNjwY6Fygt8C1hKb,"2hplggfkagpkxuj7hu1qxl1dnhxvdnjbjmsgna15unec",136.04,-9946.30,-17.25,960.81,1.67,32.43,12,25,111000.00,340,327.00,0
GNr6coYRJd3WT9ncVw6duiyho5pu5UtBXL6BxSs2zsq5,b4vwozy1fgtp8selxsxydwszavpugnj77durv2k4mhuv,109782.00,0.00,0.00,0.00,0.00,0.00,0,0,110000.00,26,4200.00,0
GqAuQz2d8vUC7pqevABvLM5wxGmiMURoS7gQ5oyJe5v3,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,2678.90,-562.48,-0.70,1711.60,2.13,44.90,22,27,159000.00,436,365.00,0
GqmnaNM7Syfji2qLMwHZhyoXsEULUTpQrbGDfXyzVSJ,ats4h3anceuhlifun8gh8tltuf4xzprxyv4b9rbfe2wm,97165.00,54389.00,10.60,-3005.70,-0.59,32.64,47,97,1100000.00,1400,737.00,0
GruxaA34X3j1mAWZxqEwtf3WWjM2HQNcoQHCckzLE2hX,frhb8l7y9qq41qzxyltc2nw8an1rjfllxrf2x9rwllmo,86950.00,0.00,0.00,0.00,0.00,0.00,0,0,87000.00,6,14000.00,0
Gry8n3nmrwaiHPT1bTm8Be5Zq8hvsrN7VtJNFj3X4Q35,epvwqejcnenvsnyecma2955bgtqjk2ptxuggrvtiffg2,67674.00,-38898.00,-22.86,-47251.00,-27.77,14.29,4,24,334000.00,597,559.00,0
gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,frhb8l7y9qq41qzxyltc2nw8an1rjfllxrf2x9rwllmo,110267.00,17662.00,0.64,1239.70,0.05,86.05,74,12,5500000.00,1300,4400.00,1
GtypRHmCnp64uHuKC6a6rJXLrkcLrKiRnvT2zR7D3hJr,"52flwrtxbq3ej3qc6vbyrdzoykogp3jsxxhygue9r5v",9114.40,0.00,0.00,0.00,0.00,0.00,0,0,9100.00,3,3000.00,0
Guardist5eD4TqT1uDvc84DZpvbQtZuJ9CNRk3yKeepD,bmsze6tkzyskys1patpkryyazgdxwfxdia4buvlg9agy,230508.00,19.62,13.26,0.00,0.00,25.00,1,3,231000.00,287,804.00,0
GUnZEPYDK6C8orN2Vv9KNeK37yn5iHyPZpyM3cPt7pni,hnhpjpjgbg2kwnimtnw8cvbhvk1hfog3rc3kjnyc23td,967356.00,-14752.00,-1.68,-53355.00,-6.06,14.29,1,6,2600000.00,106,25000.00,0
Gw2FkCLjeDaKshgmm21gKQauSW1qT6FxKegzgUdow8Hx,"47anmr2xe2pe8t8rmcctugagvyqn5f4ecgyf9vfruzcv",84802.00,-11857.00,-16.42,34876.00,48.31,50.00,7,7,199000.00,258,772.00,0
GweP2ANmgLf63APNqxnf9ScvrdisBjf1h1AdmiT5Nb5v,"3xrlc6r3jvu9t5mecgcg8zggrfr8kcefymabyjvxxk6w",180653.00,-705.95,-0.30,-31148.00,-13.42,24.53,13,40,510000.00,183,2800.00,0
GwxKRApZeebdiL5iZdsDB6fwMPg2LSK4q5qBdTvVY1cz,q2sphpduwfmg7m7wwrqklrn619caucfrsmhvjffodsp,834036.00,56241.00,7.14,15025.00,1.91,100.00,2,0,2300000.00,49,46000.00,0
GxCX9bkmnaDR9YHM6MF7Q65eStFgiDoDJ43j51hAyNiU,"6xqbcfhu453fk8ftq525r3nzqsu2ok7bcgxnxcuzzbde",5527.50,-2273.30,-23.81,0.00,0.00,33.33,1,2,25000.00,27,912.00,0
Gy6Zva2CpZa9rm59Jhif5EzZ53jorXjo2Cb8FXtuHDeZ,emb95ywjfmu5p2n9ee7juesbgkmgxwsampzcrz9riths,5323.30,54.85,1.50,-7.30,-0.20,20.00,4,16,13000.00,181,70.00,0
Gy7WsKPDEFrFHsCHKFpHdxoKPr2qoWqZgEcxinKv2iQ8,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,30465.00,22700.00,20.42,25623.00,23.05,30.43,7,16,203000.00,135,1500.00,0
GZffgJ5hkoepNUfdqy1p9eW49bjfQhFzabggSykJQJ59,"8j4th92zkmaolje8ucvetjbpkxnx7sdk5pxvp93hgk3f",7755.40,472.02,3.99,0.00,0.00,45.83,33,39,31000.00,363,86.00,0
GZJhTLSHcmpEDzG5waLgpRTV4oRnywT2G5wQxqxujMo1,j28smrhedlyhpzcjlvhexsimifedswfhobhpeqryhdjl,1281282.00,25999.00,1.36,-121193.00,-6.34,48.39,90,96,4000000.00,28000,141.00,1
GznW7TWBynEw87Qp54jxW9JpwH9ow1wtXGM1eMPHTqLG,j3s2eabdxatejd9nghavsrv88pugsqwmrggywxoel587,2217.30,0.00,0.00,0.00,0.00,0.00,0,0,2200.00,2,1100.00,0
H1gJR25VXi5Ape1gAU7fTWzZFWaCpuP3rzRtKun8Dwo2,hnhpjpjgbg2kwnimtnw8cvbhvk1hfog3rc3kjnyc23td,771194.00,-328087.00,-68.59,-23500.00,-4.91,28.57,2,5,1700000.00,67,25000.00,0
H2ujcs59r2J7L8uqyw1SFZARcrqcxeFTDKC6w9Ag6Kyg,a143tyyy9h9mzksvbkbfqvbik3rdurpfbdlttfswnvua,13278.00,8478.70,38.87,225.05,1.03,46.15,24,28,51000.00,209,244.00,0
H56yH4PQ8tqYtpq4PsfGTAfPDhPEHgRNo7ETGUdbSkh,"47anmr2xe2pe8t8rmcctugagvyqn5f4ecgyf9vfruzcv",33132.00,-33539.00,-9.07,-16266.00,-4.40,14.29,5,30,740000.00,177,4200.00,0
H5jriaq8jSMAWuUePjSoDNiWEB2bDped9os6AMPZd9GV,"8ztfxjfpfvutef4slsapcfj8gw2dxyua9no2blpq7h7v",613570.00,66402.00,37.71,0.00,0.00,100.00,1,0,966000.00,26,37000.00,0
H63gP1JCjuq7sbintg2AZadt8ssjR3nX5fHsatv2kLw1,"8ngjonmzwid3dg31nkzhawajbts1urxggebkztskbxsd",10543.00,4153.50,7.61,-46.16,-0.08,50.94,27,26,120000.00,358,334.00,0
H6hPTUg73GDscH4Q9NAviJrUtMwUXE6PzZat2xWDszrJ,a143tyyy9h9mzksvbkbfqvbik3rdurpfbdlttfswnvua,17731.00,679.71,3.77,0.00,0.00,61.54,8,5,54000.00,173,311.00,0
H6KiqN3wwirFumem4ZqxbF3hhHNTjpyps3q7TTLX3n33,"9gjtvvwdcbw4zhx7nxcgct62ff7cbnfvcetvsbkttayb",-38453.00,-59142.00,-8.00,-7790.20,-1.05,19.05,28,119,1400000.00,1900,756.00,0
H6uJmQQ9GHMaHJL6FF7eZywKrbtqF3v97N9QcAjwwxSt,epvwqejcnenvsnyecma2955bgtqjk2ptxuggrvtiffg2,31104.00,0.00,0.00,-2633.30,-75.61,0.00,0,1,35000.00,15,2300.00,0
H84Wda2aSgKV1daCVV9ozWrSurjVnoSLY5GAymYArGPg,"8s1xuyxblz4amd58hburi87czn8ihcofsqxkxzhscvqs",48603.00,17392.00,21.79,3834.00,4.80,26.74,23,63,192000.00,693,277.00,0
Habxttt4ccr9qbX7iEKQpmLW89taMfF5mpZst9Y8Sf4a,fiovvnhbghitj5ozudrdzm4ci5reeugua9ds3cvaxsdd,4420.80,0.00,0.00,0.00,0.00,0.00,0,0,4400.00,16,276.00,0
HAfGvNXuniHz8kosjwh9zj625Rd8JVbgidFVGW1HogC6,gwpljamb5zxrgbtsynww7v3p1pamryzsfapftdaeswgc,59358.00,0.00,0.00,0.00,0.00,0.00,0,0,59000.00,7,8500.00,0
HaK6jxfQ2Zwt9uSZNN9U5qa3Jitoq9p86XEonZiHJszE,ekv9hdumwqnxzgq5g6ge6bk1zrhkxyc2wnsfl94sqmlj,64620.00,17296.00,3.57,0.00,0.00,38.95,37,58,1000000.00,1400,739.00,0
HasBHS9KqXKaYScaiCNWFoT56zoANgPEC1TiG5pznG5h,jtoazecroxgrzrynhnfnp5n1bnwytltceq57zmbpc6r,5662.00,32.66,18.59,0.00,0.00,100.00,1,0,6000.00,42,143.00,0
HAsNv9GjHsCrcSN6bRWwsxbH8fD89tZiYY5D6YpaUQLz,dmafl613xtipua3jfnyczavwt7xsiyf9cr3qmrmzqhb6,50111.00,-20105.00,-38.14,-7270.50,-13.79,0.00,0,2,146000.00,25,5800.00,0
Hc4gvbwvVTDVAAHYcxTRs2RH7GT1J5opJTpApUX14yuZ,dmafl613xtipua3jfnyczavwt7xsiyf9cr3qmrmzqhb6,217730.00,-45464.00,-9.15,-2411.40,-0.49,18.42,14,62,1200000.00,585,2000.00,0
HCoUkq7iHecWTVCAVPfH9fBSGbZrgrE2jbHrE1rnCpUV,lba5xbytcboxy4xesydxhnh4utvnmcp5jcjgaednvjc,-51037.00,-55121.00,-6.16,-140760.00,-15.74,6.67,1,14,1500000.00,227,6600.00,0
hcrXXd7tGa4hVrhDLxBVvZEuvnb8dUpFQBJNEZrtv8i,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,7238.50,1179.00,10.24,-318.59,-2.77,22.22,2,7,29000.00,43,670.00,0
HDCk2peVVQt2AvUXFMDNjrrEN7g8fFVUKabfmRXqkxW7,dxuzkwqyuyzmjqhpjedvanghng4r8vq2om6dyry3q2kz,35561.00,35561.00,17.09,-4882.30,-2.35,42.11,8,11,419000.00,146,2900.00,0
HdGz9Ug5hZbGegaCYnFZiGWG3bgoxxdVhU28QXxhqYDQ,"4ekv3ysaehkqxcerltencrybaxnesad8t8pcg9agjdst",28246.00,-546.86,-2.00,-921.02,-3.37,36.36,4,7,66000.00,41,1600.00,0
HdxkiXqeN6qpK2YbG51W23QSWj3Yygc1eEk2zwmKJExp,"5ux2hmjjmuwxynsisoicbqfd9mkos3uckqhdgqwprdsk",157558.00,31474.00,11.67,-4504.00,-1.67,58.18,32,23,639000.00,304,2100.00,0
HF4ZzGANfzV8k1naGWAczKYd8bRPP6xaW7kLdbCQARj2,"8ngjonmzwid3dg31nkzhawajbts1urxggebkztskbxsd",5615.60,-6729.70,-29.94,740.40,3.29,44.44,4,5,49000.00,49,1000.00,0
HFsZu4VH82PA7B33YPXvRKQ3k1wBtgQwE3pt5eKqDL9H,"83g6vzjzlrcnhbslatj94vcprimyyqwun6zfl11mcadl",64717.00,-28979.00,-41.54,-34.06,-0.05,33.33,2,4,196000.00,43,4600.00,0
Hg1pxKdp3S7pdX7PXUE6CtUeMP2Tv9pPQwWQedYZxvfW,"6wy9wxyct5a1mgyjixfnmi3swgnugzdjy75jepvsr2mg",3943.30,-208.29,-95.27,0.00,0.00,0.00,0,1,4400.00,7,626.00,0
HgNhQ1F196A5SKwRApQxQvpxYKVAuraiTrRzX1yJdBRp,"4sbywy5uuxybwuj8fwhdfxun6mbtacrqbjwiz9mxworp",113974.00,0.00,0.00,0.00,0.00,0.00,0,0,114000.00,19,6000.00,0
HhNuTJjCVPaWnqUr1MhmNFzBw96jm9jBUUc6XiXnE5Xx,"6xqbcfhu453fk8ftq525r3nzqsu2ok7bcgxnxcuzzbde",13547.00,-9446.20,-7.98,-9888.80,-8.35,43.33,39,51,231000.00,545,423.00,0
Hhoj5D6idwsciG6eok3LHa3ChntcCcLxS3NDR49nP7UQ,ekv9hdumwqnxzgq5g6ge6bk1zrhkxyc2wnsfl94sqmlj,84615.00,-8836.00,-6.15,1372.10,0.95,20.41,20,78,367000.00,698,526.00,0
HHxbpoWZCE493Yus4CjVbXP8ZPATFWp1cVSNEacEZdMM,"8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr",7841.70,7448.90,7.40,-1853.20,-1.84,54.76,23,19,203000.00,220,923.00,0
HJ51w6eLX87RKPNHgWNWpsNk5SrPpnZQT2Ayy8SVjrue,grk5zr5lbnwlsda45pskc81dmn9ycmge5cirxujthkrl,18854.00,0.00,0.00,0.00,0.00,0.00,0,0,19000.00,7,2700.00,0
HjE25Tdf8v1Sp197C7dVBJTQjTWVPB8S9ukr1bsRm3i5,bmsze6tkzyskys1patpkryyazgdxwfxdia4buvlg9agy,184470.00,-3949.70,-6.41,-30212.00,-49.06,11.11,1,8,251000.00,136,1800.00,0
HKnj8ANjw9wszVMMzsZJ8PkyjWBqhAeYkJDJVDXZCXq4,edpqmvu9okrtnkn8k3tvqwpew6uadexbemdpn7y3hvs2,6769.90,3801.40,40.63,-43.63,-0.47,38.89,7,11,24000.00,83,291.00,0
HL3FZ8XWnLnn1HuktmgpNRyFRjuAxWbXNQVj5fPPzZwt,dgj5dhv3y92vve6qmqmrdtvynbqdstzaituwd42e8fcv,159291.00,-2445.10,-0.64,0.00,0.00,40.00,2,3,922000.00,1300,711.00,0
HMCniDXWEpR1JpQZAiCD3bcr1EAhjsVSt1fXwP4sw2Dj,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,25529.00,21031.00,45.33,12909.00,27.83,44.26,27,34,112000.00,379,297.00,0
HMmqkUWn7RssZCbkKuteaUPyejYbbi8a6ebrLRqf6RAw,"9zglmavcxc7u6zhg8hmsau6aujrq8pnm8kl4edjdyju9",5963.90,4515.90,5.65,-3794.00,-4.75,40.00,2,3,152000.00,87,1700.00,0
HMR6foE8TCwqjwXFzpvv87d3jc2GJuYbfMNHMvALju6f,jtoazecroxgrzrynhnfnp5n1bnwytltceq57zmbpc6r,7199.70,143.85,53.24,0.00,0.00,100.00,1,0,7700.00,35,221.00,0
Hn1e44PZjQR8HesXaxkhLwwQFfmTfNWKCQmWeXV9AQSm,nn9vmhjtqgg9l9f8sp3geufwc5zvuhradcwehh7n7di,127819.00,-1149.40,-3.98,-52.26,-0.18,27.27,9,24,184000.00,232,792.00,0
Hnnw2hAgPgGiFKouRWvM3fSk3HnYgRv4Xq1PjUEBEuWM,nn9vmhjtqgg9l9f8sp3geufwc5zvuhradcwehh7n7di,230486.00,-3153.40,-9.81,0.00,0.00,42.11,8,11,295000.00,129,2300.00,0
HoUFCak2wTAxmpFDzqY7c486wPUcYYS7pr2hkZPJhRaC,"8ztfxjfpfvutef4slsapcfj8gw2dxyua9no2blpq7h7v",867934.00,44481.00,3.70,91489.00,7.62,100.00,2,0,2700000.00,33,81000.00,0
Hq6eZXCT3YZxHgLtNddrrAWYjA9szSbHKSuiDKyAhM9H,"6wa49dspwpwpp7uve2bnyabfnnwxzuzcez5xraa1eing",0.00,0.00,0.00,0.00,14.09,100.00,1,0,0.00,1,0.00,0
HQDf3pZc1dm1uKjLwi1Du2dCDA4VHntLYpdxyJHxymov,hwshel812jwxxaza9epv8wu1e9apkr6d3vy5ecfsvpje,7975.10,-3715.90,-23.57,2.66,0.02,0.00,0,10,39000.00,46,851.00,0
Hu227rpJLCwRJBNTnXLRqC29EUzbH3PGd44euPFao2xQ,dxuzkwqyuyzmjqhpjedvanghng4r8vq2om6dyry3q2kz,66869.00,39529.00,28.75,-12787.00,-9.30,33.33,4,8,267000.00,120,2200.00,0
HUCG4dbYyywY79BztUaZCbjdar1f3cBJTaefgyNNJKsz,"5ux2hmjjmuwxynsisoicbqfd9mkos3uckqhdgqwprdsk",99190.00,-1641.30,-9.06,-318.53,-1.76,33.33,10,20,133000.00,651,205.00,0
HUg1XNBfdJbFDLEaMBmc2VWf6SCrBkFe11E83ktXXz3f,atvvfpswrivibtv4fw9ewq3suuxgcavp4hzx8jbxtucq,51281.00,32569.00,5.93,-7158.90,-1.30,37.71,66,109,1100000.00,1700,673.00,0
HuTshmtwcQkWBLzgW3m4uwcmik7Lmz4YFpYcTqMJpXiP,"9kxhkomtid1tmf32jvzmfb5mp9c6h15turermxljrflz",939.46,283.70,0.60,-33.95,-0.07,83.87,78,15,95000.00,18000,5.00,1
HuV4yynJ5zbQoCabgCeKFrekPmZgTqSDp54XQqPESZMP,ekv9hdumwqnxzgq5g6ge6bk1zrhkxyc2wnsfl94sqmlj,147213.00,-8274.50,-1.74,177449.00,37.38,42.86,6,8,770000.00,209,3700.00,0
hUXd1tesMMG5GS8XcnTh1QkjvVcAY77KLdyxeMvYFcQ,"9zglmavcxc7u6zhg8hmsau6aujrq8pnm8kl4edjdyju9",15230.00,6860.70,13.76,-267.05,-0.54,18.18,4,18,110000.00,539,203.00,0
HUXM7WXnyVPSHtwCiibSnccSJywtVFdux3WCXU56SAMN,"4coxh8r1qbbazxrftax8hdanue9uqpjc1tpczwaytpdi",4546.20,0.00,0.00,0.00,0.00,0.00,0,0,4500.00,13,350.00,0
Hv2fiTd82BBL69wQAawTymqVJ2TCGWXnEuxzqWZB6RRF,"8ztfxjfpfvutef4slsapcfj8gw2dxyua9no2blpq7h7v",414675.00,-41607.00,-16.85,-4600.50,-1.86,0.00,0,2,888000.00,15,59000.00,0
HVL58CS4iH6gheicxPivXpqcTSZ9q15wVpVqg8jF2E2A,jtoazecroxgrzrynhnfnp5n1bnwytltceq57zmbpc6r,8421.30,-120.54,-32.88,0.00,0.00,0.00,0,1,9200.00,15,610.00,0
HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b,"4w2cysotx6czaugmmwg13hdpy4qemg2czekyeqyk9ama",772936.00,56460.00,0.57,266892.00,2.70,81.23,251,58,20000000.00,11000,1800.00,1
HygMTsDAAE36EdSB6HtJbM5MM5DRcZjrvZyR5KDwPuVq,"6wftd8otqyx98jokh7fw816vdwzb2cud8tclyjpfzggd",1648.00,523.70,18.78,0.00,0.00,33.33,3,6,7200.00,24,301.00,0
HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,"5jn7rnf7cdzcwsgqjmnszuux7gsrpwfjkkjhejhkgijc",82726.00,-20764.00,-6.42,-6284.80,-1.94,44.94,40,49,715000.00,1200,577.00,1
HZoQEYKdpjvvtZUd2G4bSwsrzP4krd6sc874W5xjePjY,"8n5vs5asyqxrkvl73k9m6hvtkzwmeubsdkzql2mbddy4",41074.00,207.01,9.29,0.00,0.00,100.00,1,0,46000.00,56,813.00,0
HZr1KDKYXvJRb4MW55pvCmrjaxNwmZ6ukXsJzw3Wuv2T,fbzsqpaygqjpmrt8l33qngwv6bcatx6xcjmtpvcw3gdz,95594.00,-94502.00,-34.25,-6943.30,-2.52,20.83,5,19,640000.00,112,5700.00,0
icBXQmWpbWhKGgwBKE3ZM7Hfgbju24FNkgZvvew4Xxq,"8n5vs5asyqxrkvl73k9m6hvtkzwmeubsdkzql2mbddy4",67474.00,296.79,20.96,0.00,0.00,100.00,1,0,70000.00,101,696.00,0
irWszHJBU15degpk2nCDr3TmZxa7xoJCHzwd68p5Rtx,hiz4zzettqbqiucswhk6hxxnvm6k7q6x1xhabax1jww2,29871.00,-1941.10,-4.61,0.37,0.00,28.07,16,41,114000.00,437,260.00,0
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,bax9m9a5fvy5cniewwnuwkvdzhsg9psznb4fj9r677tn,437412.00,105031.00,4.53,-244608.00,-10.56,57.38,35,26,4300000.00,19000,224.00,1
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,"4ekv3ysaehkqxcerltencrybaxnesad8t8pcg9agjdst",1803023.00,79201.00,2.60,-107496.00,-3.53,49.36,193,198,6700000.00,30000,225.00,1
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,"8gahtmxsxnmsx4dtwrgwepro3khn9regldjy8xq9c5fr",3927521.00,298330.00,4.24,-306512.00,-4.36,55.24,385,312,16000000.00,40000,399.00,1
j1oxqtEHFn7rUkdABJLmtVtz5fFmHFs4tCG3fWJnkHX,"3sjnocnkkhwpvxygdtem8rccihsgc9jsfzuuazkbvrvp",1954666.00,225102.00,5.50,-486448.00,-11.89,50.00,143,143,8400000.00,27000,316.00,1
j38fhfqWsJyt8hzym48P8QMsXWx1FfLUxQwuor7Ti4o,ats4h3anceuhlifun8gh8tltuf4xzprxyv4b9rbfe2wm,56750.00,35128.00,57.41,799.77,1.31,24.32,9,28,176000.00,344,513.00,0
J3bUppKdSEXKpaSmArUcDcGaxEDiSJF3JR7CBcGMgSJL,"6gdrrenvfyjqdcugmrkdg2ju7uj8ncvbt2ukal2mdj1l",44758.00,0.00,0.00,-261.83,-29.67,0.00,0,1,46000.00,8,5700.00,0
J4GNaabQXR4EcaUFmkMewprdmjqTVXJprPnacpmpXgYF,"5wnu5qhdprgrl37ffcd6tmmqzugqgxwafgz477rshthy",-4066.40,-77998.00,-77.12,-4481.30,-4.43,0.00,0,3,185000.00,50,3700.00,0
J569mGcebtCD6JaUwgtR2U7uWFuEmWz9q9f1iSmMBW4H,"5dt1rtljtcozawmrahpinwiffhjhswnxiwq3f2w7zshn",4761.40,-1646.30,-3.11,0.04,0.00,25.00,9,27,111000.00,619,179.00,0
J5H4NXVNoCU18wwtAr7hoa9YfSfGGToC7xKhFQncJRCb,"2hplggfkagpkxuj7hu1qxl1dnhxvdnjbjmsgna15unec",11191.00,-1845.90,-8.22,176.21,0.79,37.08,33,56,56000.00,468,119.00,0
J6DkAiY2SjCCff4FY9fV1csAcxfppGfPzBQkkAs5zsnv,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,61695.00,15719.00,10.27,76166.00,49.75,27.27,6,16,337000.00,98,3400.00,0
J6RTHGpJ7C6BQWMrNs5pKpfQem1Rkx63Eid5ietx1tzq,hgrvezf83hm2x5hovx9ec2cbiajtmwfhk6vcuplh4ydy,18011.00,0.00,0.00,0.00,0.00,0.00,0,0,18000.00,57,316.00,0
J9C4bzRweZdR5KkPBxZsxwRMDmN1y3p9sCkh8CqA88zw,edpqmvu9okrtnkn8k3tvqwpew6uadexbemdpn7y3hvs2,15610.00,12547.00,35.34,2291.30,6.45,52.38,11,10,86000.00,72,1200.00,0
J9LVvjGuhHv5zD5K9ZX2Nqgaw3qpsL92EEqoyYiGFLc6,"7rnh8h2bhutyympxyxjwphh2ks7dx7kaan2t7yse8ymr",-8506.90,-8506.90,-17.73,0.00,0.00,23.08,3,10,87000.00,73,1200.00,0
J9mnzdvz2yd3gPMq5pwNtcYPchHpKJaafEaAcksVc9Kf,"4tk5kfz9fab3ytx9k1fiyssm7njfvayseg32dqcj82t4",59802.00,-19685.00,-4.64,9036.90,2.13,33.33,35,70,832000.00,728,1100.00,0
